Hariltsagchdiin_id,Credit_onoo,Bairshil,Huis,Nas,Dansan_dahi_mongo_usd,Avsan_uilchilgeenii_too,Olon_ulsiin_kardtai_eseh,Idevhtei_hariltsagch_eseh,Avdag_Tsalin_usd,zeel_avsan_eseh
15797197,678,South_Korea,Eregtei,29,0,2,Tiim,Ugui,64443.75,Ugui
15574858,530,Mongolia,Eregtei,37,0,2,Tiim,Tiim,287.99,Ugui
15794101,559,Mongolia,Emegtei,48,0,2,Ugui,Tiim,137961.41,Ugui
15743245,624,Mongolia,Eregtei,42,145155.37,1,Tiim,Ugui,72169.95,Tiim
15791535,592,Mongolia,Eregtei,28,137222.77,1,Ugui,Ugui,39608.58,Ugui
15605215,767,Mongolia,Eregtei,48,0,2,Ugui,Tiim,175458.21,Ugui
15771749,653,Germany,Emegtei,38,114268.22,2,Tiim,Tiim,89524.83,Ugui
15616833,678,South_Korea,Eregtei,27,0,2,Tiim,Tiim,13221.25,Ugui
15750728,586,South_Korea,Emegtei,42,0,1,Tiim,Ugui,102889.34,Ugui
15769353,550,Mongolia,Emegtei,40,150490.32,1,Ugui,Ugui,166468.21,Tiim
15770091,643,Germany,Eregtei,28,160858.13,2,Tiim,Ugui,27149.27,Ugui
15716420,612,South_Korea,Eregtei,39,170288.38,1,Tiim,Tiim,59601.15,Ugui
15740602,674,Germany,Emegtei,27,111568.01,1,Ugui,Tiim,22026.18,Ugui
15796071,657,South_Korea,Eregtei,29,83889.03,1,Tiim,Ugui,153059.62,Ugui
15811389,724,Germany,Emegtei,35,171982.95,2,Ugui,Tiim,167313.07,Ugui
15783875,500,Mongolia,Emegtei,34,0,2,Tiim,Ugui,12833.96,Ugui
15671800,688,Mongolia,Eregtei,20,137624.4,2,Tiim,Tiim,197582.79,Ugui
15677288,599,Mongolia,Eregtei,50,121159.65,1,Ugui,Ugui,4033.39,Tiim
15633525,631,Mongolia,Eregtei,29,0,2,Ugui,Tiim,125877.22,Ugui
15634606,634,South_Korea,Eregtei,52,0,2,Tiim,Tiim,176913.42,Ugui
15579207,545,Mongolia,Eregtei,37,91184.01,1,Tiim,Ugui,105476.65,Ugui
15619892,644,South_Korea,Eregtei,18,0,2,Tiim,Ugui,59172.42,Ugui
15567778,690,Germany,Emegtei,54,144027.8,1,Tiim,Tiim,108731.02,Tiim
15711750,711,Mongolia,Emegtei,34,0,2,Tiim,Tiim,175310.38,Ugui
15751084,712,Mongolia,Emegtei,29,140170.61,1,Tiim,Tiim,38170.04,Ugui
15768945,627,Mongolia,Eregtei,27,62092.9,1,Tiim,Tiim,105887.04,Ugui
15586931,694,South_Korea,Eregtei,39,0,1,Tiim,Tiim,95625.03,Ugui
15636353,534,South_Korea,Eregtei,35,0,2,Ugui,Ugui,9541.15,Ugui
15623858,603,Mongolia,Eregtei,45,0,1,Ugui,Ugui,148516.79,Ugui
15703354,808,Mongolia,Emegtei,33,103516.87,1,Tiim,Ugui,113907.8,Ugui
15663987,723,South_Korea,Eregtei,30,0,3,Tiim,Ugui,164647.72,Tiim
15780805,585,Mongolia,Emegtei,35,0,2,Tiim,Ugui,98621.04,Tiim
15768566,706,Mongolia,Eregtei,34,0,2,Tiim,Tiim,37479.97,Ugui
15643229,671,Mongolia,Emegtei,31,0,2,Tiim,Tiim,15846.42,Ugui
15754940,597,South_Korea,Eregtei,43,85162.26,1,Ugui,Tiim,5104.08,Tiim
15676576,646,Mongolia,Emegtei,43,143061.88,1,Tiim,Ugui,61937.6,Ugui
15800068,801,South_Korea,Emegtei,46,0,2,Tiim,Tiim,170008.74,Ugui
15648030,731,South_Korea,Emegtei,33,137388.01,2,Tiim,Ugui,165000.68,Ugui
15668594,620,Germany,Emegtei,25,137712.01,1,Tiim,Tiim,76197.05,Ugui
15728709,484,Germany,Eregtei,40,106901.42,2,Ugui,Ugui,118045.98,Ugui
15724181,647,South_Korea,Eregtei,47,105603.21,2,Tiim,Tiim,157360.9,Ugui
15647546,688,Germany,Emegtei,40,150679.71,2,Ugui,Tiim,196226.38,Ugui
15702601,680,Germany,Eregtei,30,108300.27,2,Ugui,Tiim,44384.57,Tiim
15567725,689,Mongolia,Emegtei,46,52016.08,2,Tiim,Tiim,72993.65,Ugui
15674179,513,Germany,Eregtei,34,60515.13,1,Ugui,Ugui,124571.09,Ugui
15686957,553,Germany,Eregtei,35,158584.28,2,Tiim,Ugui,43640.16,Ugui
15607690,689,Germany,Eregtei,47,118812.5,2,Ugui,Ugui,31121.42,Ugui
15806546,517,South_Korea,Eregtei,46,0,1,Tiim,Ugui,22372.78,Ugui
15632850,731,Mongolia,Eregtei,37,0,2,Tiim,Tiim,170338.35,Ugui
15709016,687,Germany,Emegtei,47,91219.29,1,Ugui,Ugui,158845.49,Tiim
15638068,507,South_Korea,Eregtei,32,0,2,Tiim,Ugui,67926.18,Ugui
15749345,468,Mongolia,Emegtei,22,76318.64,1,Tiim,Tiim,194783.12,Ugui
15791321,682,South_Korea,Emegtei,58,0,1,Tiim,Ugui,176036.01,Ugui
15699095,603,Mongolia,Emegtei,24,0,1,Tiim,Tiim,198826.03,Tiim
15638329,522,Germany,Eregtei,25,111432.13,1,Tiim,Tiim,168683.57,Ugui
15575445,629,South_Korea,Eregtei,41,150148.51,1,Ugui,Ugui,6936.27,Ugui
15752622,729,Mongolia,Emegtei,32,38550.06,1,Ugui,Tiim,179230.23,Ugui
15774507,574,Mongolia,Emegtei,39,119013.86,1,Tiim,Ugui,103421.91,Ugui
15570857,677,Germany,Emegtei,39,111213.64,2,Tiim,Tiim,147578.26,Ugui
15599386,627,Germany,Eregtei,28,71097.23,1,Tiim,Tiim,130504.49,Ugui
15744913,788,South_Korea,Eregtei,36,109632.85,1,Tiim,Tiim,16149.13,Ugui
15647292,697,Mongolia,Eregtei,63,148368.02,1,Ugui,Ugui,118862.08,Tiim
15728838,578,Mongolia,Eregtei,45,148600.91,1,Tiim,Ugui,143397.14,Tiim
15584704,519,Mongolia,Eregtei,48,71083.98,1,Tiim,Ugui,137959,Ugui
15749068,632,Mongolia,Emegtei,40,139625.34,1,Tiim,Ugui,93702.96,Tiim
15622985,679,Mongolia,Emegtei,39,0,1,Ugui,Ugui,172939.3,Tiim
15587676,699,Mongolia,Eregtei,30,0,1,Tiim,Tiim,108162.13,Ugui
15779496,615,Mongolia,Eregtei,64,81564.1,2,Ugui,Tiim,35896.09,Ugui
15733460,622,South_Korea,Eregtei,36,0,2,Tiim,Tiim,104852.6,Ugui
15711457,755,Mongolia,Emegtei,28,124540.28,1,Ugui,Tiim,188850.89,Ugui
15795290,767,Mongolia,Emegtei,42,133616.39,1,Tiim,Ugui,28615.8,Ugui
15611223,752,Germany,Emegtei,38,101648.5,2,Tiim,Ugui,172001.44,Ugui
15794159,633,Mongolia,Emegtei,26,124281.84,1,Tiim,Tiim,60116.57,Ugui
15780677,717,Mongolia,Emegtei,59,0,2,Tiim,Tiim,170528.63,Ugui
15690175,585,South_Korea,Eregtei,45,0,2,Ugui,Ugui,189683.7,Ugui
15722599,751,Mongolia,Emegtei,37,183613.66,2,Ugui,Ugui,49734.94,Ugui
15569976,754,Germany,Eregtei,65,136186.44,1,Tiim,Tiim,121529.59,Tiim
15707011,495,Mongolia,Eregtei,47,137682.68,1,Tiim,Ugui,71071.47,Ugui
15702277,650,Mongolia,Eregtei,34,106005.54,1,Ugui,Tiim,142995.32,Ugui
15801915,529,Mongolia,Emegtei,31,152310.55,1,Tiim,Ugui,13054.25,Ugui
15580213,585,Mongolia,Emegtei,43,0,2,Tiim,Ugui,89402.54,Ugui
15637947,668,South_Korea,Eregtei,32,134446.04,1,Ugui,Tiim,111241.37,Ugui
15715888,591,Mongolia,Emegtei,38,142289.28,1,Ugui,Tiim,119638.85,Ugui
15732967,731,Mongolia,Eregtei,19,0,2,Tiim,Tiim,151581.79,Ugui
15737047,754,Mongolia,Emegtei,45,0,1,Tiim,Ugui,73881.68,Tiim
15694039,650,Germany,Emegtei,46,149003.76,2,Tiim,Ugui,176902.83,Ugui
15649457,588,Germany,Eregtei,41,131341.46,2,Ugui,Tiim,7034.94,Ugui
15742809,712,South_Korea,Emegtei,29,77919.78,1,Tiim,Ugui,122547.58,Ugui
15637829,691,Mongolia,Emegtei,34,0,2,Ugui,Tiim,161559.12,Ugui
15633194,771,Mongolia,Emegtei,41,108309,4,Tiim,Tiim,137510.41,Tiim
15611635,678,South_Korea,Emegtei,39,0,1,Ugui,Tiim,185366.56,Ugui
15638774,719,South_Korea,Emegtei,40,0,2,Tiim,Ugui,182224.14,Ugui
15722037,610,Germany,Eregtei,36,115462.02,1,Ugui,Tiim,42581.04,Ugui
15672930,722,South_Korea,Eregtei,37,0,2,Tiim,Ugui,31921.95,Ugui
15668774,758,Germany,Emegtei,23,122739.1,1,Tiim,Ugui,102460.84,Tiim
15780966,709,Mongolia,Emegtei,32,0,2,Ugui,Ugui,109681.29,Ugui
15659694,634,Germany,Emegtei,53,113781.5,2,Tiim,Tiim,106345.05,Tiim
15624424,678,South_Korea,Emegtei,49,0,2,Tiim,Tiim,102472.9,Ugui
15708713,633,Mongolia,Eregtei,35,0,2,Tiim,Tiim,36249.76,Ugui
15755405,710,Mongolia,Eregtei,43,128284.45,1,Tiim,Ugui,32996.89,Tiim
15647570,640,Germany,Eregtei,45,120591.19,1,Ugui,Ugui,195123.94,Ugui
15684348,656,Mongolia,Eregtei,63,0,2,Ugui,Tiim,57014.43,Ugui
15702541,551,Mongolia,Emegtei,59,166968.28,1,Tiim,Ugui,159483.76,Tiim
15646942,786,South_Korea,Emegtei,39,0,2,Ugui,Ugui,100929.59,Ugui
15748920,561,Mongolia,Emegtei,49,0,2,Tiim,Tiim,12513.07,Ugui
15694581,807,South_Korea,Eregtei,42,0,2,Tiim,Tiim,74900.9,Ugui
15643215,602,Germany,Eregtei,38,71667.97,2,Ugui,Ugui,137111.89,Ugui
15649060,727,Germany,Emegtei,31,82729.47,2,Tiim,Ugui,60212.51,Ugui
15774258,678,Mongolia,Eregtei,40,0,2,Tiim,Tiim,187343.4,Ugui
15731553,730,Mongolia,Eregtei,23,0,2,Tiim,Ugui,183284.53,Ugui
15617029,596,South_Korea,Emegtei,30,0,2,Tiim,Ugui,8125.39,Ugui
15780716,686,Germany,Eregtei,39,129626.19,2,Tiim,Tiim,103220.56,Ugui
15577018,684,Germany,Emegtei,26,114035.39,1,Ugui,Ugui,96885.19,Ugui
15809515,797,Germany,Eregtei,32,151922.94,1,Tiim,Ugui,8877.06,Ugui
15789924,658,Mongolia,Emegtei,39,0,1,Tiim,Tiim,147530.06,Ugui
15725076,653,South_Korea,Emegtei,27,107751.68,2,Tiim,Tiim,33389.42,Ugui
15672481,641,Mongolia,Eregtei,37,0,2,Tiim,Ugui,45309.24,Ugui
15574115,656,South_Korea,Emegtei,41,101179.23,2,Tiim,Tiim,35230.61,Ugui
15661830,750,South_Korea,Emegtei,36,0,2,Tiim,Tiim,59816.41,Ugui
15665879,768,Mongolia,Emegtei,40,0,2,Ugui,Tiim,69080.46,Ugui
15673820,568,Mongolia,Eregtei,33,0,2,Tiim,Ugui,143450.61,Ugui
15747772,706,Germany,Eregtei,36,58571.18,2,Tiim,Ugui,40774.01,Ugui
15666197,430,Germany,Emegtei,38,153058.64,1,Tiim,Ugui,99377.27,Ugui
15773639,745,Germany,Eregtei,35,98270.34,1,Tiim,Ugui,133617.43,Ugui
15581893,747,Mongolia,Eregtei,43,130788.71,1,Ugui,Tiim,101495,Tiim
15672447,657,Germany,Eregtei,40,99165.84,1,Ugui,Tiim,119333.95,Tiim
15777830,639,Mongolia,Emegtei,42,0,2,Ugui,Ugui,167682.37,Ugui
15713890,704,Mongolia,Eregtei,44,0,2,Ugui,Tiim,152884.85,Ugui
15577598,651,South_Korea,Eregtei,23,115636.05,2,Tiim,Ugui,70400.86,Ugui
15786042,706,Germany,Emegtei,44,185932.18,2,Tiim,Ugui,65413.41,Ugui
15753462,632,Germany,Eregtei,30,72549,2,Ugui,Tiim,182728.8,Ugui
15759690,751,Mongolia,Eregtei,42,0,2,Tiim,Tiim,81442.6,Ugui
15801414,767,Mongolia,Emegtei,35,0,2,Ugui,Ugui,144251.38,Ugui
15656141,741,Mongolia,Eregtei,39,0,1,Ugui,Tiim,40207.06,Ugui
15608701,651,Germany,Eregtei,29,121890.06,1,Tiim,Ugui,54530.51,Tiim
15582892,601,Mongolia,Eregtei,46,99786.07,1,Tiim,Tiim,32683.88,Tiim
15632967,520,Mongolia,Eregtei,34,0,2,Tiim,Tiim,104703.96,Ugui
15587573,626,Germany,Eregtei,27,115084.53,2,Ugui,Tiim,26907.43,Ugui
15654891,811,Mongolia,Eregtei,30,0,2,Tiim,Tiim,180591.32,Ugui
15611365,730,Mongolia,Emegtei,32,127661.69,1,Ugui,Ugui,60905.51,Ugui
15749103,604,Germany,Emegtei,47,118907.6,1,Ugui,Tiim,47777.15,Tiim
15810203,499,Germany,Emegtei,44,77627.33,2,Tiim,Ugui,108222.68,Ugui
15813660,754,South_Korea,Eregtei,40,160625.17,1,Ugui,Tiim,3554.63,Ugui
15605673,716,South_Korea,Emegtei,29,0,2,Ugui,Ugui,78616.92,Ugui
15669282,636,Mongolia,Emegtei,20,124266.86,1,Ugui,Ugui,100566.81,Ugui
15792726,470,Mongolia,Emegtei,25,127974.06,2,Tiim,Tiim,183259.35,Ugui
15593241,444,Mongolia,Eregtei,43,0,2,Tiim,Tiim,159131.21,Ugui
15683053,809,South_Korea,Emegtei,48,0,1,Tiim,Ugui,160976.85,Tiim
15632736,850,Germany,Emegtei,30,104911.35,2,Tiim,Tiim,42933.26,Ugui
15731865,637,Mongolia,Eregtei,27,0,2,Tiim,Ugui,91291.2,Ugui
15760450,512,Mongolia,Eregtei,43,0,2,Tiim,Tiim,52471.36,Ugui
15787204,774,South_Korea,Emegtei,43,110646.54,1,Ugui,Ugui,108804.28,Ugui
15650454,641,Mongolia,Eregtei,57,0,2,Tiim,Tiim,122449.18,Ugui
15573730,586,Germany,Eregtei,42,126704.49,2,Tiim,Ugui,41682.3,Ugui
15705050,611,Mongolia,Eregtei,30,0,2,Tiim,Tiim,148887.69,Ugui
15791342,660,South_Korea,Eregtei,31,84560.04,1,Tiim,Tiim,137784.25,Ugui
15684316,532,Mongolia,Eregtei,43,0,2,Ugui,Ugui,190573.91,Tiim
15700540,557,Germany,Emegtei,38,129893.56,1,Ugui,Ugui,102076.03,Ugui
15770631,730,South_Korea,Eregtei,25,167385.81,1,Tiim,Tiim,56307.51,Ugui
15790594,535,Mongolia,Emegtei,27,0,2,Ugui,Tiim,49775.58,Ugui
15604020,773,Germany,Emegtei,36,105858.71,1,Ugui,Tiim,4395.45,Ugui
15637599,510,Germany,Emegtei,44,123070.89,1,Tiim,Ugui,28461.29,Tiim
15736578,539,Mongolia,Eregtei,39,0,1,Tiim,Tiim,28184.7,Ugui
15666332,690,South_Korea,Emegtei,48,0,2,Tiim,Tiim,3149.1,Ugui
15727291,821,Mongolia,Emegtei,40,0,2,Tiim,Ugui,194273.12,Ugui
15785920,687,Germany,Eregtei,35,125141.24,2,Tiim,Tiim,148537.07,Ugui
15658987,557,Mongolia,Emegtei,46,96173.17,2,Tiim,Tiim,116378.31,Ugui
15687719,532,South_Korea,Emegtei,37,0,2,Ugui,Tiim,6761.84,Ugui
15799641,540,South_Korea,Eregtei,39,0,2,Tiim,Ugui,81995.92,Ugui
15758702,705,Mongolia,Emegtei,55,0,2,Tiim,Tiim,14392.68,Ugui
15689526,542,Germany,Emegtei,35,127543.11,2,Tiim,Ugui,468.94,Tiim
15586848,706,Mongolia,Eregtei,38,0,2,Tiim,Ugui,122379.54,Ugui
15707637,765,Mongolia,Emegtei,56,0,1,Tiim,Ugui,13228.93,Tiim
15719426,529,Mongolia,Eregtei,67,103101.56,2,Tiim,Tiim,154002.02,Tiim
15639265,714,Mongolia,Eregtei,54,126113.28,1,Tiim,Ugui,112777.38,Ugui
15576124,582,Mongolia,Eregtei,41,40488.76,1,Tiim,Ugui,128528.83,Ugui
15757829,609,Germany,Emegtei,40,137389.77,2,Tiim,Ugui,170122.22,Ugui
15633227,518,Mongolia,Emegtei,28,85146.36,1,Ugui,Ugui,2803.89,Ugui
15753092,791,Germany,Eregtei,35,129828.58,1,Tiim,Tiim,181918.26,Tiim
15782939,747,Mongolia,Eregtei,42,80214.36,1,Tiim,Ugui,115241.96,Tiim
15746338,565,Mongolia,Emegtei,40,0,2,Tiim,Tiim,129956.13,Ugui
15590676,735,Mongolia,Eregtei,34,141796.43,1,Tiim,Ugui,45858.49,Ugui
15599329,697,Mongolia,Emegtei,49,195238.29,4,Ugui,Tiim,131083.56,Tiim
15783097,813,Germany,Eregtei,27,111348.15,1,Tiim,Ugui,46422.46,Ugui
15597885,772,Mongolia,Eregtei,43,0,2,Tiim,Tiim,57675.88,Ugui
15597467,606,Mongolia,Emegtei,71,0,2,Tiim,Tiim,169741.96,Ugui
15724764,667,Germany,Emegtei,42,64404.26,2,Ugui,Ugui,26022.37,Ugui
15778418,637,Germany,Eregtei,40,154309.67,1,Tiim,Tiim,125334.16,Tiim
15684769,542,Mongolia,Eregtei,67,129431.36,1,Ugui,Tiim,21343.74,Ugui
15756167,762,South_Korea,Emegtei,43,134204.67,1,Tiim,Tiim,139971.01,Ugui
15632439,698,Mongolia,Emegtei,39,0,2,Ugui,Tiim,47455.82,Ugui
15755138,850,Mongolia,Emegtei,32,0,2,Tiim,Tiim,55593.8,Ugui
15659092,621,Mongolia,Emegtei,50,0,2,Tiim,Ugui,191756.54,Tiim
15742116,671,Germany,Emegtei,48,116711.06,2,Ugui,Ugui,76373.38,Ugui
15801994,775,Mongolia,Eregtei,31,0,2,Tiim,Ugui,169278.51,Ugui
15647572,504,South_Korea,Eregtei,34,54980.81,1,Tiim,Tiim,136909.88,Ugui
15644551,751,South_Korea,Emegtei,37,99773.85,2,Tiim,Ugui,54865.92,Ugui
15709135,691,Germany,Eregtei,30,101231.77,2,Ugui,Ugui,156529.44,Ugui
15684469,841,Germany,Eregtei,32,117070.21,1,Tiim,Ugui,113482.2,Ugui
15627637,709,Germany,Eregtei,23,73314.04,2,Tiim,Ugui,63446.47,Ugui
15667093,673,Mongolia,Eregtei,37,0,1,Tiim,Tiim,13624.02,Ugui
15690589,541,Mongolia,Eregtei,37,212314.03,1,Ugui,Tiim,148814.54,Ugui
15595350,661,Mongolia,Emegtei,31,136067.82,2,Tiim,Ugui,65567.91,Ugui
15777586,784,South_Korea,Emegtei,42,109052.04,2,Tiim,Ugui,6409.55,Ugui
15804064,742,Mongolia,Emegtei,35,79126.17,1,Tiim,Tiim,126997.53,Ugui
15717770,850,South_Korea,Emegtei,55,0,1,Ugui,Ugui,171762.87,Tiim
15754443,443,Mongolia,Emegtei,35,108308,1,Tiim,Ugui,129031.19,Tiim
15776939,778,Germany,Emegtei,48,102290.56,2,Tiim,Ugui,182691.31,Ugui
15713517,529,Mongolia,Eregtei,39,102025.08,2,Tiim,Ugui,12351.01,Ugui
15683522,678,Germany,Emegtei,37,113383.07,1,Tiim,Tiim,135123.96,Ugui
15673995,516,South_Korea,Emegtei,65,102541.1,1,Tiim,Ugui,181490.42,Ugui
15771054,469,South_Korea,Eregtei,35,0,2,Tiim,Ugui,186490.37,Ugui
15578788,786,South_Korea,Eregtei,40,0,2,Ugui,Ugui,41248.8,Ugui
15737408,703,Mongolia,Emegtei,41,109941.51,1,Tiim,Ugui,116267.28,Ugui
15750837,579,Germany,Eregtei,41,141749.68,1,Ugui,Tiim,9201.53,Ugui
15576022,565,Mongolia,Eregtei,38,0,2,Ugui,Tiim,80630.32,Ugui
15635502,443,Mongolia,Eregtei,44,0,1,Tiim,Ugui,159165.7,Ugui
15627298,589,Mongolia,Eregtei,37,85146.48,2,Tiim,Ugui,86490.09,Tiim
15811415,691,Mongolia,Emegtei,44,134066.1,2,Tiim,Tiim,197572.41,Ugui
15645059,711,Mongolia,Emegtei,28,0,2,Ugui,Ugui,105159.89,Ugui
15689671,775,South_Korea,Eregtei,27,0,1,Tiim,Tiim,40807.26,Ugui
15718667,621,Mongolia,Eregtei,35,87619.29,1,Tiim,Ugui,143.34,Ugui
15803202,350,Mongolia,Eregtei,51,0,1,Tiim,Tiim,125823.79,Tiim
15593683,668,South_Korea,Emegtei,30,0,2,Tiim,Ugui,138465.7,Ugui
15703394,633,South_Korea,Eregtei,27,0,2,Tiim,Ugui,44008.91,Ugui
15570289,697,Germany,Eregtei,43,103409.16,1,Tiim,Ugui,66893.28,Tiim
15567437,734,Germany,Emegtei,30,123040.38,1,Tiim,Tiim,76503.06,Ugui
15711687,434,Mongolia,Eregtei,41,108128.52,1,Ugui,Tiim,56784.11,Ugui
15656592,646,Germany,Eregtei,48,169023.33,2,Tiim,Tiim,175657.55,Ugui
15634373,764,Mongolia,Eregtei,30,0,2,Ugui,Tiim,105155.66,Ugui
15769125,727,South_Korea,Emegtei,41,0,2,Ugui,Tiim,47468.56,Ugui
15711386,724,Mongolia,Emegtei,29,0,2,Ugui,Tiim,64729.51,Ugui
15714241,749,South_Korea,Eregtei,42,222267.63,1,Ugui,Ugui,101108.85,Tiim
15642530,706,Germany,Emegtei,47,144090.42,1,Tiim,Ugui,140938.95,Tiim
15713599,728,Mongolia,Eregtei,30,114835.43,1,Ugui,Tiim,37662.49,Ugui
15744770,636,Mongolia,Eregtei,44,0,2,Ugui,Ugui,86414.41,Ugui
15780498,634,Mongolia,Eregtei,34,145030.92,1,Tiim,Tiim,41820.65,Ugui
15624397,627,Mongolia,Eregtei,43,71240.3,1,Ugui,Tiim,127734.16,Ugui
15615219,518,Mongolia,Eregtei,59,138772.15,1,Ugui,Tiim,123872,Ugui
15570908,687,South_Korea,Emegtei,29,93617.07,1,Ugui,Tiim,113050.92,Ugui
15762855,622,South_Korea,Emegtei,23,0,2,Tiim,Tiim,131389.39,Ugui
15661827,693,South_Korea,Emegtei,45,0,2,Tiim,Tiim,26589.56,Ugui
15746035,450,South_Korea,Eregtei,25,74237.2,2,Ugui,Tiim,195463.35,Ugui
15691906,664,Germany,Emegtei,49,127421.78,2,Tiim,Ugui,108876.75,Tiim
15793424,663,South_Korea,Emegtei,28,61274.7,2,Tiim,Ugui,136054.45,Ugui
15577905,660,Mongolia,Eregtei,34,106486.66,2,Ugui,Tiim,182262.66,Ugui
15667216,579,Mongolia,Emegtei,29,73194.52,2,Tiim,Tiim,129209.09,Ugui
15673971,655,Germany,Emegtei,44,146498.76,1,Tiim,Ugui,64853.51,Tiim
15701238,683,Mongolia,Eregtei,47,0,2,Tiim,Ugui,148989.15,Ugui
15644849,655,Mongolia,Emegtei,32,0,1,Tiim,Tiim,71047.51,Ugui
15635531,575,South_Korea,Emegtei,30,0,2,Tiim,Ugui,185341.63,Ugui
15632263,574,South_Korea,Eregtei,30,120355,1,Tiim,Ugui,137793.35,Ugui
15720110,795,Mongolia,Eregtei,32,117265.21,1,Tiim,Tiim,198317.23,Ugui
15619045,776,Mongolia,Emegtei,43,0,2,Ugui,Tiim,162137.5,Ugui
15697510,707,South_Korea,Emegtei,52,0,1,Tiim,Ugui,109688.82,Tiim
15784923,705,Germany,Emegtei,37,109974.22,1,Tiim,Tiim,36320.87,Tiim
15567383,678,Germany,Emegtei,44,98009.13,2,Ugui,Tiim,31384.86,Ugui
15732621,663,Mongolia,Eregtei,34,0,1,Tiim,Tiim,114083.73,Ugui
15757981,748,Mongolia,Eregtei,66,0,1,Tiim,Tiim,163331.65,Ugui
15727819,677,South_Korea,Emegtei,34,171671.9,1,Tiim,Tiim,50777.77,Ugui
15738088,634,South_Korea,Eregtei,63,0,2,Tiim,Ugui,30772.86,Tiim
15765173,350,Mongolia,Emegtei,60,0,1,Ugui,Ugui,113796.15,Tiim
15665159,727,Mongolia,Eregtei,61,128213.96,2,Tiim,Tiim,188729.08,Tiim
15618203,773,Germany,Eregtei,51,116197.65,2,Tiim,Tiim,86701.4,Ugui
15791452,675,Mongolia,Eregtei,39,0,2,Tiim,Ugui,153129.22,Ugui
15638159,649,South_Korea,Emegtei,36,86607.39,1,Ugui,Ugui,19825.09,Ugui
15585466,552,Mongolia,Eregtei,29,0,2,Tiim,Ugui,12186.83,Ugui
15677310,761,Germany,Eregtei,62,98854.34,1,Ugui,Ugui,86920.97,Tiim
15646262,622,Mongolia,Eregtei,31,0,1,Tiim,Ugui,35408.77,Ugui
15656901,615,Mongolia,Eregtei,59,0,2,Tiim,Tiim,165576.55,Ugui
15621093,681,Germany,Eregtei,31,97338.19,2,Ugui,Ugui,48226.76,Ugui
15592123,768,Mongolia,Eregtei,30,0,2,Tiim,Tiim,199454.37,Ugui
15589200,617,South_Korea,Eregtei,34,0,2,Tiim,Ugui,118749.58,Ugui
15602934,452,Mongolia,Emegtei,33,131698.57,2,Tiim,Ugui,151623.91,Ugui
15812720,807,Germany,Eregtei,37,130110.45,2,Ugui,Tiim,172097.95,Ugui
15695383,567,South_Korea,Eregtei,44,0,2,Tiim,Ugui,87677.15,Ugui
15723064,603,South_Korea,Eregtei,24,165149.13,2,Tiim,Ugui,21858.28,Ugui
15761606,617,South_Korea,Emegtei,37,101707.8,1,Tiim,Ugui,123866.28,Ugui
15650322,701,Mongolia,Emegtei,34,105588.66,1,Ugui,Tiim,74694.41,Ugui
15669782,820,Germany,Eregtei,39,111336.89,1,Tiim,Ugui,16770.31,Tiim
15751628,438,Mongolia,Eregtei,60,78391.17,1,Ugui,Tiim,49424.6,Ugui
15809057,600,South_Korea,Emegtei,27,0,2,Tiim,Tiim,172031.22,Ugui
15617052,782,Mongolia,Eregtei,34,0,1,Tiim,Ugui,183021.06,Tiim
15590810,638,Germany,Emegtei,41,144326.09,1,Tiim,Ugui,73979.85,Tiim
15801293,850,Germany,Eregtei,27,101278.25,2,Tiim,Tiim,26265.18,Ugui
15770968,741,Germany,Emegtei,19,108711.57,2,Tiim,Ugui,24857.25,Ugui
15572356,689,South_Korea,Eregtei,73,108555.07,1,Ugui,Tiim,167969.15,Ugui
15603247,743,Germany,Emegtei,35,146781.24,1,Tiim,Ugui,189307.7,Ugui
15619116,493,Mongolia,Emegtei,36,0,2,Ugui,Tiim,99770.3,Ugui
15691792,416,South_Korea,Eregtei,35,0,1,Ugui,Ugui,119712.78,Ugui
15783276,725,Mongolia,Emegtei,25,0,2,Tiim,Tiim,168607.74,Ugui
15766137,497,Mongolia,Eregtei,34,0,2,Tiim,Tiim,83087.13,Ugui
15574554,537,Germany,Eregtei,66,103291.25,2,Tiim,Tiim,130664.79,Ugui
15578671,706,South_Korea,Emegtei,29,209490.21,1,Tiim,Tiim,133267.69,Tiim
15716608,651,South_Korea,Eregtei,38,0,3,Tiim,Ugui,67029.82,Tiim
15690670,720,Mongolia,Eregtei,33,0,2,Ugui,Tiim,141031.08,Ugui
15630466,797,Mongolia,Eregtei,45,0,1,Ugui,Ugui,125110.02,Ugui
15630349,543,South_Korea,Eregtei,23,0,2,Tiim,Ugui,117832.39,Ugui
15803801,454,Mongolia,Eregtei,34,0,2,Tiim,Ugui,198817.72,Ugui
15647890,691,Mongolia,Eregtei,37,149405.18,1,Tiim,Tiim,146411.6,Ugui
15606115,510,Mongolia,Emegtei,52,191665.21,1,Tiim,Tiim,131312.56,Tiim
15714642,792,South_Korea,Emegtei,40,0,1,Tiim,Ugui,141652.2,Ugui
15741181,721,Mongolia,Eregtei,41,135071.12,1,Tiim,Tiim,64477.25,Ugui
15773973,765,Mongolia,Eregtei,41,0,2,Ugui,Tiim,191215.61,Ugui
15758546,850,South_Korea,Eregtei,39,0,2,Tiim,Tiim,37090.44,Ugui
15598940,681,Germany,Eregtei,38,181804.34,2,Tiim,Tiim,57517.71,Ugui
